10,炸猪排套餐,38
11,炸猪排咖喱饭,43
20,炸猪里脊套餐,38
21,炸猪里脊咖喱饭,43
30,特大猪排套餐,45
31,特大猪排咖喱饭,50
40,奶酪里脊卷套餐,45
41,奶酪里脊卷咖喱饭,50
50,炸鸡排套餐,32
51,炸鸡排咖喱饭,37
60,炸牛排套餐,48
61,炸牛排咖喱饭,53
70,土豆肉末饼套餐,27
71,土豆肉末饼咖喱饭,32
80,炸鸡块套餐,40
81,炸鸡块咖喱饭,45
90,萝卜泥猪排套餐,40
02,猪肉咖喱饭,25
92,蔬菜沙拉,15
03,牛肉咖喱饭,25
93,土豆沙拉,20
04,鸡肉咖喱饭,20
94,萝卜丝沙拉,15
05,蔬菜咖喱饭,25
95,酸奶水果沙拉,20
06,虾仁咖喱饭,35
07,肉末茄子咖喱饭,33
